Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
292740805210223,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,174,511,2.94,2.35,662.04,431325.92,828.74,401567.31,434.3,414542.46,745.46,479840.19,NA
292740805210224,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,155,447,2.88,1.65,1735.29,2430154.08,1880.91,2359694.7,1080.43,1601258.02,1453.48,1611953.09,NA
292740805210225,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,51,167,3.27,2.84,930.33,463977.67,988.48,434894.43,540.72,362769.71,766.46,340988.13,NA
292740805210226,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,27,97,3.59,1.48,2526.67,4570423.08,2526.67,4570423.08,1402.18,3294775.85,2045.8,3493665.39,NA
292740805210227,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,151,500,3.31,2.94,856.46,440265.53,891.9,426781.97,540.78,430150.84,774.22,435118.56,NA
292740805210228,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,257,798,3.11,3,1113.33,2181292.43,1337.04,2321136.74,679.54,1223863.61,1128.3,1526460.6,NA
292740805210229,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,36,94,2.61,2.24,1085.36,2627344.75,1085.36,2627344.75,698.21,1346218.26,847.83,1510186.61,NA
292740805210230,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,7,76,251,3.3,3.2,553.59,142500.43,584.35,132303.84,337.6,141403.68,550.97,112986.14,NA
292740805210231,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,226,723,3.2,3.18,622.99,233297.86,725.75,197013.58,427.63,200498.14,680.53,146832.15,NA
292740805210232,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,168,499,2.97,2.4,1039.35,2517860.18,1238.38,2755219.64,616.96,1261892.89,1001.99,1665096.29,NA
292740805210233,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,129,405,3.14,2.03,2779.69,7095459.28,2891.77,7057135.04,1720.93,5159545.51,2397.7,5567410.46,NA
292740805210234,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,181,604,3.34,2.78,1606.78,2269236.63,1864.28,2152100.77,1066.61,1906735.59,1556.07,2020388.97,NA
292740805210235,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,216,710,3.29,3.61,1417.8,2089933.23,1508.59,2086783.52,788.21,1195333.71,1183.23,1327302.06,NA
292740805210236,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,195,602,3.09,2.28,735.64,701179.11,962.75,698984.62,528.67,493233.76,879.5,512051.58,NA
292740805210237,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,125,386,3.09,2.79,821.26,708692.6,968.46,693010.75,499.37,491285.21,866.55,534555.43,NA
292740805210238,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,143,517,3.62,5.1,798.22,675378.01,913.17,667606.88,478.46,435566.32,788.67,473449.27,NA
292740805210239,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,307,972,3.17,2.81,626.4,222292.66,689.27,201195.16,373.72,196027.19,636.14,166678.45,NA
292740805210240,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,373,1038,2.78,2.08,696.78,220870.62,736.26,204271.8,471.46,222912.82,682.54,178569.63,NA
292740805210241,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,134,419,3.13,4.11,715.96,294256.97,755.43,280557.01,416.42,224601.54,654.38,197116.79,NA
292740805210242,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,219,707,3.23,3.45,472.64,762422.1,605.31,896914.96,371.85,383471.6,581.27,477951.11,NA
292740805210243,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,233,800,3.43,3.15,833.62,944463.33,956.81,966272.28,478.12,534497.73,804.47,637037.82,NA
292740805210244,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,270,810,3,3.09,730.04,651097.28,857.01,655541.44,493.87,427664.01,747.09,457823.23,NA
292740805210245,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,329,1027,3.12,2.51,1183.69,2397682.16,1276.84,2467653.24,712.83,1267910.83,1073.97,1522835.63,NA
292740805210246,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,154,503,3.27,3.18,857.93,661750.97,985.98,634059.63,550.54,474799.57,855.97,476777.17,NA
292740805210247,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,96,331,3.45,3.64,514.16,530653.75,987.18,552329.13,361.88,348230.23,823.67,412726.43,NA
292740805210248,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,162,503,3.1,2.14,570.38,228185.18,669.57,201255.56,383.62,209070.1,642.31,183797.48,NA
292740805210249,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,299,1006,3.36,3.23,541.52,181953.12,615.65,161145.57,351.51,171748.72,583.6,149658.18,NA
292740805210250,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,188,575,3.06,2.91,555.98,203933.79,687.66,161402.13,340.13,167731.81,621.92,131311.75,NA
292740805210251,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,142,461,3.25,3.05,941.48,1162283.93,1028.38,1180338.02,584.11,671423.62,880.62,751452.37,NA
292740805210252,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,98,280,2.86,3.11,459.89,131334.72,536.54,111867.72,307.79,132962.82,525.44,112479.61,NA
292740805210253,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,316,907,2.87,2.09,1043.88,1040913.07,1103.23,1034596.82,656.47,705557.32,933.12,744817.58,NA
292740805210254,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,123,409,3.33,2.98,727.2,392388.57,784.61,378197.83,471.75,434766.07,729.64,484490.03,NA
292740805210255,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,220,661,3,1.96,733.43,426098.51,802.76,410644.66,438.33,287516.58,670.73,284068.66,NA
292740805210256,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,174,497,2.86,1.49,3162.51,5548910.29,3275.46,5376104.38,1822.86,4929749.06,2719.05,4916571.54,NA
292740805210257,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,189,448,2.37,1.97,1179.38,1427430.59,1318.95,1412180.22,880.07,1177248.68,1182.15,1224384.01,NA
292740805210258,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,152,475,3.13,1.88,542.88,152480.41,644.67,115157.56,316.62,138491.36,609.33,87927.69,NA
292740805210259,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,198,637,3.22,2.96,805.53,836612.79,1022.4,840144.99,472.25,487192.95,872.2,551169.25,NA
292740805210260,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,96,326,3.4,3.55,867.55,885410.5,925.39,890978.2,455.65,478353.03,738.46,566923.79,NA
292740805210261,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,203,632,3.11,2.48,570.88,161039.98,636.75,137549.65,388.05,155635.28,605.5,111055.05,NA
292740805210262,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,116,386,3.33,3.14,783.03,821587.05,890.5,838817.1,500.13,430746.45,751.28,458491.93,NA
292740805210263,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,195,575,2.95,1.99,677.36,613723.25,846.71,623836.98,491.48,401119.81,760.1,416221.46,NA
292740805210264,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,252,847,3.36,3.27,801.93,579066.71,882.48,566091.93,470.56,389964.09,781.79,404603.52,NA
292740805210265,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,156,500,3.21,2.53,912.98,842723.3,1039.6,827857.17,576.61,592623.18,936.99,625458.3,NA
292740805210266,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,152,491,3.23,2.44,1568.65,1172889.04,1679.12,1069267.45,813.45,974365.39,1347.75,893959.53,NA
292740805210267,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,123,416,3.38,2.21,1014.04,860532.06,1113.63,833900.36,596.95,531995.64,895.43,530724.92,NA
292740805210268,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,163,528,3.24,2.85,712.07,437879.52,806.02,419801.39,482.65,327155.16,734.4,312866.67,NA
292740805210269,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,229,707,3.09,3.19,612.47,627101.88,1031.29,623982.95,431.87,391274.1,851.89,414067.95,NA
292740805210270,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,234,731,3.12,2.71,787.08,579432.17,916.3,556039.61,463.22,363213.22,785.83,362654.27,NA
292740805210271,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,118,334,2.83,1.9,893.04,1130773.19,1023.1,1162700.26,566.93,686682.4,893.43,790989.8,NA
292740805210272,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,207,635,3.07,2.5,508.53,188016.24,683.55,132734.09,303.07,152479.19,632.85,109532.39,NA
292740805210273,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,1,163,499,3.06,2.5,532.88,197296.14,638.68,168687.35,342.75,198571.83,608.3,190849.08,NA
292740805210274,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,55,192,3.49,2.7,560.24,696680.85,1100.46,776841.59,394.07,421155.64,911.99,503517.43,NA
292740805210275,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080521,SANTO ANTÔNIO,2927408000,SALVADOR (todos os setores),1,0,117,380,3.25,2.81,553.88,230381.21,668.08,201286.1,357.49,176171.77,603.26,148882.76,NA
292740805220001,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,303,980,3.23,3.07,611.89,128131.66,634.95,118288.82,364.66,132035.96,545.33,98869.15,NA
292740805220002,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,273,916,3.36,3.58,189.51,74648.52,507.22,38292.41,195.96,70171.67,511.38,21654.47,NA
292740805220003,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,230,701,3.05,2.63,512.69,127102.41,556.22,113618.38,325.39,123003.88,481.52,106803.76,NA
292740805220004,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,370,1275,3.45,3.61,475.05,359611.9,601.94,379356.33,271.16,215126.67,563.67,282445.95,NA
292740805220005,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,338,1113,3.29,3.24,640.84,560690.06,687.63,569481.62,395.68,340212.03,619.81,394093.56,NA
292740805220006,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,252,865,3.43,3.11,520.05,147990.14,579.88,130243.39,309.83,131658.28,525.08,110051.05,NA
292740805220007,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,232,771,3.32,3.18,444.05,185882.03,569.17,166939.91,272.9,148579.83,540.86,149543.95,NA
292740805220008,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,295,898,3.04,2.9,501.17,219812.66,603.45,202882.83,305.98,169858.89,555.74,169705.06,NA
292740805220009,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,150,457,3.05,2.3,717.61,740383.41,875.13,765255.33,437,392213.17,732.62,441164.81,NA
292740805220010,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,260,798,3.07,2.12,648.13,303050.64,755.67,271929.48,420.88,264806.59,682.68,250763.53,NA
292740805220011,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,77,258,3.35,3.07,474.6,131039.22,522.06,119197.27,263.34,132934.97,467.43,140624.9,NA
292740805220012,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,317,1045,3.3,2.67,695.98,363061.51,793.62,336411.69,396.65,263760.72,694.14,255065.19,NA
292740805220013,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,211,714,3.38,3.25,618.37,1344819.75,864.08,1669019.43,351.51,587294.18,704.18,929324.23,NA
292740805220014,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,313,951,3.04,2.93,456.93,118002.1,545.87,92321.55,310.94,106325.79,514.47,71142.8,NA
292740805220015,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,245,757,3.09,2.36,984.16,1165972.21,1148.18,1171998.24,576.51,705537.74,950.38,808022.45,NA
292740805220016,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,240,687,2.86,2.04,690.08,299473.53,746.03,281934.44,433.05,258614.9,700.52,230905.25,NA
292740805220017,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,339,1083,3.19,3.12,515.38,175828.84,565.41,164571.73,309.7,136311.3,500.94,124660.72,NA
292740805220018,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,341,1019,2.99,2.46,571.87,266815.4,652.2,251853.9,336.61,200044.19,593.41,200271.56,NA
292740805220019,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,276,860,3.12,2.14,684.85,336058,765.26,313892.42,402.21,255162.85,674.8,244125.63,NA
292740805220020,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,240,775,3.23,3.76,592.4,307606.83,670.64,295706.75,375.61,221095.37,582.81,222302.82,NA
292740805220021,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,248,772,3.11,2.51,626.84,430865.12,826.9,402799.73,378.26,286697.97,735.39,294774.92,NA
292740805220022,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,273,949,3.48,2.87,306.15,208873.98,726.78,189978.7,315.61,188089,710.34,142816.41,NA
292740805220023,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,305,983,3.22,2.83,605.27,362003.91,681.21,355668.68,350.1,238040.25,603.23,257494.32,NA
292740805220024,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,413,1308,3.17,2.89,567.32,227559.23,645.47,208411.77,337.33,172031.89,583.94,153763.35,NA
292740805220025,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,421,1339,3.18,2.4,485.43,278665.89,672.26,260257.13,406.77,218803.75,645.02,193247.57,NA
292740805220026,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,373,1138,3.05,2.84,578.51,238193.42,653.89,219883.96,399.25,227729.95,633.02,213063.88,NA
292740805220027,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,0,188,594,3.16,2.36,325.24,144495.32,576.84,110824.06,309.97,162059.37,611.7,135140.45,NA
292740805220028,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080522,SÃO CAETANO,2927408000,SALVADOR (todos os setores),1,1,258,871,3.38,4.89,480.29,96286.59,563.25,66054.42,275.34,99743.55,539.16,52950.68,NA
